logged_at_utc,received_at_utc,mqtt_device_id,topic,boot_count,reset_reason,rssi_dbm,free_heap_bytes,min_free_heap_bytes,largest_free_block_bytes,fragmentation_pct,free_drop_pct,min_drop_pct,largest_drop_pct,alert
2026-09-09T05:41:15.316480+00:00,2026-09-09T05:41:08.760599+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:42:15.314083+00:00,2026-09-09T05:42:09.172668+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-45,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:43:15.312019+00:00,2026-09-09T05:43:09.679992+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T05:44:15.326679+00:00,2026-09-09T05:44:10.209170+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-45,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:45:15.327489+00:00,2026-09-09T05:45:10.740045+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:46:15.335523+00:00,2026-09-09T05:46:11.164851+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T05:47:15.332264+00:00,2026-09-09T05:47:11.679851+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:48:15.332701+00:00,2026-09-09T05:48:12.175519+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:49:15.333672+00:00,2026-09-09T05:49:12.697542+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-52,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T05:50:15.339828+00:00,2026-09-09T05:50:13.215497+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-44,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:51:15.338455+00:00,2026-09-09T05:51:13.659909+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:52:15.330175+00:00,2026-09-09T05:52:14.160103+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T05:53:15.341895+00:00,2026-09-09T05:53:14.668170+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:54:15.339701+00:00,2026-09-09T05:54:15.190184+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:55:15.342787+00:00,2026-09-09T05:55:03.552051+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:56:15.346747+00:00,2026-09-09T05:56:04.051969+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-52,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:57:15.357186+00:00,2026-09-09T05:57:04.553324+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T05:58:15.354501+00:00,2026-09-09T05:58:05.075097+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T05:59:15.355162+00:00,2026-09-09T05:59:05.593271+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-52,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:00:15.356021+00:00,2026-09-09T06:00:06.037228+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T06:01:15.354925+00:00,2026-09-09T06:01:06.548198+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:02:15.354847+00:00,2026-09-09T06:02:07.049381+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:03:15.346330+00:00,2026-09-09T06:03:07.574845+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T06:04:15.343868+00:00,2026-09-09T06:04:08.080281+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-55,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:05:15.345569+00:00,2026-09-09T06:05:08.600332+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:06:15.347083+00:00,2026-09-09T06:06:09.034114+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T06:07:15.343713+00:00,2026-09-09T06:07:09.547889+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:08:15.352675+00:00,2026-09-09T06:08:10.050949+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:09:15.353790+00:00,2026-09-09T06:09:10.580720+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T06:10:15.352580+00:00,2026-09-09T06:10:11.017413+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:11:15.350423+00:00,2026-09-09T06:11:11.509204+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:12:15.351918+00:00,2026-09-09T06:12:12.030123+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-52,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T06:13:15.352518+00:00,2026-09-09T06:13:12.545347+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:14:15.354591+00:00,2026-09-09T06:14:13.066268+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-52,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:15:15.353096+00:00,2026-09-09T06:15:13.503858+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T06:16:15.348044+00:00,2026-09-09T06:16:14.012298+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:17:15.342733+00:00,2026-09-09T06:17:14.521999+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:18:15.343690+00:00,2026-09-09T06:18:15.038275+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T06:19:15.357396+00:00,2026-09-09T06:19:03.465830+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:20:15.344583+00:00,2026-09-09T06:20:03.917980+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T06:21:15.347900+00:00,2026-09-09T06:21:04.407456+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:22:15.345644+00:00,2026-09-09T06:22:04.921811+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:23:15.346859+00:00,2026-09-09T06:23:05.447149+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T06:24:15.343223+00:00,2026-09-09T06:24:05.964112+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:25:15.352651+00:00,2026-09-09T06:25:06.394125+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:26:15.348108+00:00,2026-09-09T06:26:06.902769+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T06:27:15.346378+00:00,2026-09-09T06:27:07.403603+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:28:15.343308+00:00,2026-09-09T06:28:07.924947+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-52,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:29:15.357387+00:00,2026-09-09T06:29:08.444603+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T06:30:15.354362+00:00,2026-09-09T06:30:08.864161+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:31:15.353382+00:00,2026-09-09T06:31:09.372610+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:32:15.352382+00:00,2026-09-09T06:32:09.888359+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T06:33:15.344249+00:00,2026-09-09T06:33:10.344517+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:34:15.347187+00:00,2026-09-09T06:34:10.840534+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:35:15.344370+00:00,2026-09-09T06:35:11.350433+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T06:36:15.348259+00:00,2026-09-09T06:36:11.863959+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-54,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:37:15.352766+00:00,2026-09-09T06:37:12.380413+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:38:15.351982+00:00,2026-09-09T06:38:12.837889+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T06:39:15.352259+00:00,2026-09-09T06:39:13.325843+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-52,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:40:15.347414+00:00,2026-09-09T06:40:13.835836+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:41:15.350218+00:00,2026-09-09T06:41:14.368185+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T06:42:15.352057+00:00,2026-09-09T06:42:14.870567+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:43:15.356554+00:00,2026-09-09T06:43:15.318954+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:44:15.343466+00:00,2026-09-09T06:44:03.727256+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:45:15.357727+00:00,2026-09-09T06:45:04.245799+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:46:15.352297+00:00,2026-09-09T06:46:04.751067+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T06:47:15.348528+00:00,2026-09-09T06:47:05.212797+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:48:15.346634+00:00,2026-09-09T06:48:05.703828+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:49:15.356592+00:00,2026-09-09T06:49:06.210747+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T06:50:15.350870+00:00,2026-09-09T06:50:06.741935+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:51:15.351600+00:00,2026-09-09T06:51:07.250493+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-53,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:52:15.353373+00:00,2026-09-09T06:52:07.690617+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T06:53:15.352491+00:00,2026-09-09T06:53:08.193777+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-45,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:54:15.355750+00:00,2026-09-09T06:54:08.710799+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:55:15.356479+00:00,2026-09-09T06:55:09.228374+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T06:56:15.352342+00:00,2026-09-09T06:56:09.746990+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:57:15.351719+00:00,2026-09-09T06:57:10.181505+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-47,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T06:58:15.353560+00:00,2026-09-09T06:58:10.673592+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T06:59:15.356600+00:00,2026-09-09T06:59:11.192102+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:00:15.356291+00:00,2026-09-09T07:00:11.714952+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:01:15.345976+00:00,2026-09-09T07:01:12.233130+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T07:02:15.346456+00:00,2026-09-09T07:02:12.666063+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-53,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:03:15.344017+00:00,2026-09-09T07:03:13.166431+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:04:15.353548+00:00,2026-09-09T07:04:13.676839+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T07:05:15.346998+00:00,2026-09-09T07:05:14.204845+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:06:15.345263+00:00,2026-09-09T07:06:14.715710+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:07:15.344214+00:00,2026-09-09T07:07:15.275871+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-50,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T07:08:15.348950+00:00,2026-09-09T07:08:03.571451+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-54,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:09:15.345865+00:00,2026-09-09T07:09:04.089063+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T07:10:15.343927+00:00,2026-09-09T07:10:04.607824+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-61,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:11:15.349812+00:00,2026-09-09T07:11:05.148249+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-56,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:12:15.348318+00:00,2026-09-09T07:12:05.580667+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T07:13:15.348785+00:00,2026-09-09T07:13:06.075498+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-38,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:14:15.344655+00:00,2026-09-09T07:14:06.581115+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-39,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:15:15.357796+00:00,2026-09-09T07:15:07.097260+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-36,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T07:16:15.354640+00:00,2026-09-09T07:16:07.617593+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-42,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:17:15.355692+00:00,2026-09-09T07:17:08.063479+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-37,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:18:15.342802+00:00,2026-09-09T07:18:08.577183+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-40,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T07:19:15.357506+00:00,2026-09-09T07:19:09.083399+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:20:15.352683+00:00,2026-09-09T07:20:09.583178+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-39,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:21:15.351524+00:00,2026-09-09T07:21:10.114568+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T07:22:15.348155+00:00,2026-09-09T07:22:10.612867+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-40,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:23:15.347434+00:00,2026-09-09T07:23:11.052960+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-36,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:24:15.351368+00:00,2026-09-09T07:24:11.557084+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-38,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T07:25:15.352848+00:00,2026-09-09T07:25:12.068368+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-41,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:26:15.348562+00:00,2026-09-09T07:26:12.595571+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-40,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:27:15.350553+00:00,2026-09-09T07:27:13.121234+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-46,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T07:28:15.346454+00:00,2026-09-09T07:28:13.540990+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-42,70204,53036,53236,24.17,1.29,5.98,0.0,OK
2026-09-09T07:29:15.346313+00:00,2026-09-09T07:29:14.057045+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-40,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:30:15.356431+00:00,2026-09-09T07:30:14.569320+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-51,69904,53036,53236,23.84,1.72,5.98,0.0,OK
2026-09-09T07:31:15.355398+00:00,2026-09-09T07:31:15.085301+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-52,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:32:15.354662+00:00,2026-09-09T07:32:03.425510+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,69896,53036,53236,23.84,1.73,5.98,0.0,OK
2026-09-09T07:33:15.351007+00:00,2026-09-09T07:33:03.935854+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-55,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:34:15.342875+00:00,2026-09-09T07:34:04.451310+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-52,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:35:15.354443+00:00,2026-09-09T07:35:04.971177+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-55,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T07:36:15.347192+00:00,2026-09-09T07:36:05.407098+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:37:15.349405+00:00,2026-09-09T07:37:05.911128+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-55,70188,53036,53236,24.15,1.32,5.98,0.0,OK
2026-09-09T07:38:15.348247+00:00,2026-09-09T07:38:06.425154+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T07:39:15.357615+00:00,2026-09-09T07:39:08.686582+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-48,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:40:15.347750+00:00,2026-09-09T07:40:13.089715+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-54,69892,53036,53236,23.83,1.73,5.98,0.0,OK
2026-09-09T07:41:15.350351+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:42:15.348505+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:43:15.347214+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:44:15.346603+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:45:15.351657+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:46:15.353402+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:47:15.351876+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:48:15.347543+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:49:15.346620+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:50:15.350353+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:51:15.349820+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:52:15.349139+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:53:15.353087+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:54:15.349724+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:55:15.345984+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:56:15.356796+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:57:15.352372+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:58:15.344032+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T07:59:15.343408+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T08:00:15.348370+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T08:01:15.346722+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T08:02:15.354874+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
2026-09-09T08:03:15.354336+00:00,2026-09-09T07:40:32.556492+00:00,atelier,smartmonitor/atelier/state,36,POWER_ON,-49,70212,53036,53236,24.18,1.28,5.98,0.0,OK
